config,time_seg
SPEA2-random_dense-UX,339.5412001609802
SPEA2-random_dense-UX,299.060649394989
SPEA2-random_dense-UX,330.826046705246
SPEA2-random_dense-UX,332.09337186813354
SPEA2-random_dense-UX,250.6007695198059
SPEA2-random_dense-HUX,253.7382574081421
SPEA2-random_dense-HUX,259.25495862960815
SPEA2-random_dense-HUX,304.87629747390747
SPEA2-random_dense-HUX,335.46737360954285
SPEA2-random_dense-HUX,357.9661979675293
SPEA2-random_dense-1P,255.0912275314331
SPEA2-random_dense-1P,258.8362934589386
SPEA2-random_dense-1P,189.81520318984985
SPEA2-random_dense-1P,296.4880540370941
SPEA2-random_dense-1P,284.67470383644104
SPEA2-random_dense-2P,307.8604600429535
SPEA2-random_dense-2P,307.9349546432495
SPEA2-random_dense-2P,251.86683917045593
SPEA2-random_dense-2P,167.09017324447632
SPEA2-random_dense-2P,363.72443747520447
SPEA2-greedy_ting-UX,292.35361886024475
SPEA2-greedy_ting-UX,279.5339951515198
SPEA2-greedy_ting-UX,258.1828644275665
SPEA2-greedy_ting-UX,337.13441133499146
SPEA2-greedy_ting-UX,340.0385866165161
SPEA2-greedy_ting-HUX,282.3750021457672
SPEA2-greedy_ting-HUX,364.83239006996155
SPEA2-greedy_ting-HUX,299.27412962913513
SPEA2-greedy_ting-HUX,290.0100693702698
SPEA2-greedy_ting-HUX,238.86307168006897
SPEA2-greedy_ting-1P,259.8732862472534
SPEA2-greedy_ting-1P,204.44178700447083
SPEA2-greedy_ting-1P,344.86102533340454
SPEA2-greedy_ting-1P,184.89746737480164
SPEA2-greedy_ting-1P,331.7385139465332
SPEA2-greedy_ting-2P,272.026894569397
SPEA2-greedy_ting-2P,281.67321610450745
SPEA2-greedy_ting-2P,344.4744794368744
SPEA2-greedy_ting-2P,256.00323581695557
SPEA2-greedy_ting-2P,318.64560747146606
SPEA2-greedy_multi-UX,310.56953406333923
SPEA2-greedy_multi-UX,331.11804032325745
SPEA2-greedy_multi-UX,329.05263900756836
SPEA2-greedy_multi-UX,217.60405445098877
SPEA2-greedy_multi-UX,170.52644276618958
SPEA2-greedy_multi-HUX,281.6072313785553
SPEA2-greedy_multi-HUX,242.01241874694824
SPEA2-greedy_multi-HUX,288.5886528491974
SPEA2-greedy_multi-HUX,227.2800271511078
SPEA2-greedy_multi-HUX,215.106773853302
SPEA2-greedy_multi-1P,304.2924156188965
SPEA2-greedy_multi-1P,291.03071331977844
SPEA2-greedy_multi-1P,231.97196245193481
SPEA2-greedy_multi-1P,253.92102336883545
SPEA2-greedy_multi-1P,226.07601046562195
SPEA2-greedy_multi-2P,318.35503029823303
SPEA2-greedy_multi-2P,313.71857810020447
SPEA2-greedy_multi-2P,234.35945105552673
SPEA2-greedy_multi-2P,331.03691148757935
SPEA2-greedy_multi-2P,324.77759552001953
NSGA2-random_dense-UX,273.3469591140747
NSGA2-random_dense-UX,203.09201955795288
NSGA2-random_dense-UX,218.60864281654358
NSGA2-random_dense-UX,215.58261561393738
NSGA2-random_dense-UX,239.77358293533325
NSGA2-random_dense-HUX,246.53245210647583
NSGA2-random_dense-HUX,244.62731218338013
NSGA2-random_dense-HUX,218.54566097259521
NSGA2-random_dense-HUX,148.3946053981781
NSGA2-random_dense-HUX,159.5809190273285
NSGA2-random_dense-1P,258.61963391304016
NSGA2-random_dense-1P,244.7494101524353
NSGA2-random_dense-1P,264.14851784706116
NSGA2-random_dense-1P,245.46980381011963
NSGA2-random_dense-1P,149.62370419502258
NSGA2-random_dense-2P,231.2967164516449
NSGA2-random_dense-2P,230.955011844635
NSGA2-random_dense-2P,262.2256212234497
NSGA2-random_dense-2P,261.65620827674866
NSGA2-random_dense-2P,205.7273440361023
NSGA2-greedy_ting-UX,233.48061108589172
NSGA2-greedy_ting-UX,230.02035117149353
NSGA2-greedy_ting-UX,239.15695643424988
NSGA2-greedy_ting-UX,127.96809267997742
NSGA2-greedy_ting-UX,174.33647918701172
NSGA2-greedy_ting-HUX,229.01738834381104
NSGA2-greedy_ting-HUX,153.2238805294037
NSGA2-greedy_ting-HUX,171.08884286880493
NSGA2-greedy_ting-HUX,241.25784540176392
NSGA2-greedy_ting-HUX,259.9704945087433
NSGA2-greedy_ting-1P,232.60869145393372
NSGA2-greedy_ting-1P,246.9566457271576
NSGA2-greedy_ting-1P,219.44959568977356
NSGA2-greedy_ting-1P,265.27643394470215
NSGA2-greedy_ting-1P,265.81561613082886
NSGA2-greedy_ting-2P,206.468279838562
NSGA2-greedy_ting-2P,208.394136428833
NSGA2-greedy_ting-2P,163.54925155639648
NSGA2-greedy_ting-2P,218.56625843048096
NSGA2-greedy_ting-2P,190.0317234992981
NSGA2-greedy_multi-UX,173.49838089942932
NSGA2-greedy_multi-UX,249.83575654029846
NSGA2-greedy_multi-UX,248.74654245376587
NSGA2-greedy_multi-UX,213.5971176624298
NSGA2-greedy_multi-UX,224.52945494651794
NSGA2-greedy_multi-HUX,234.87094473838806
NSGA2-greedy_multi-HUX,269.08551692962646
NSGA2-greedy_multi-HUX,249.70971059799194
NSGA2-greedy_multi-HUX,226.63606309890747
NSGA2-greedy_multi-HUX,221.82015299797058
NSGA2-greedy_multi-1P,193.85658526420593
NSGA2-greedy_multi-1P,283.1924102306366
NSGA2-greedy_multi-1P,282.74771666526794
NSGA2-greedy_multi-1P,195.36180877685547
NSGA2-greedy_multi-1P,199.36399340629578
NSGA2-greedy_multi-2P,239.196387052536
NSGA2-greedy_multi-2P,229.56536626815796
NSGA2-greedy_multi-2P,233.7744162082672
NSGA2-greedy_multi-2P,220.34682631492615
NSGA2-greedy_multi-2P,257.2655565738678
NSGA3-random_dense-UX,145.0382513999939
NSGA3-random_dense-UX,179.51304650306702
NSGA3-random_dense-UX,245.45697402954102
NSGA3-random_dense-UX,233.12286734580994
NSGA3-random_dense-UX,186.46314120292664
NSGA3-random_dense-HUX,246.65186381340027
NSGA3-random_dense-HUX,264.24606442451477
NSGA3-random_dense-HUX,264.47033047676086
NSGA3-random_dense-HUX,264.27925658226013
NSGA3-random_dense-HUX,168.74702095985413
NSGA3-random_dense-1P,184.7763249874115
NSGA3-random_dense-1P,211.86066126823425
NSGA3-random_dense-1P,249.5489113330841
NSGA3-random_dense-1P,239.18205046653748
NSGA3-random_dense-1P,198.10625767707825
NSGA3-random_dense-2P,168.4991331100464
NSGA3-random_dense-2P,248.3801028728485
NSGA3-random_dense-2P,239.73833322525024
NSGA3-random_dense-2P,247.88549780845642
NSGA3-random_dense-2P,247.11799120903015
NSGA3-greedy_ting-UX,261.9904451370239
NSGA3-greedy_ting-UX,177.4986937046051
NSGA3-greedy_ting-UX,262.77631855010986
NSGA3-greedy_ting-UX,143.50593852996826
NSGA3-greedy_ting-UX,234.20408868789673
NSGA3-greedy_ting-HUX,231.91817140579224
NSGA3-greedy_ting-HUX,196.64569067955017
NSGA3-greedy_ting-HUX,197.02629733085632
NSGA3-greedy_ting-HUX,222.1141972541809
NSGA3-greedy_ting-HUX,219.83396530151367
NSGA3-greedy_ting-1P,159.49785447120667
NSGA3-greedy_ting-1P,268.3427836894989
NSGA3-greedy_ting-1P,251.73442339897156
NSGA3-greedy_ting-1P,252.93462777137756
NSGA3-greedy_ting-1P,239.3612506389618
NSGA3-greedy_ting-2P,193.6922001838684
NSGA3-greedy_ting-2P,266.8514316082001
NSGA3-greedy_ting-2P,228.60033106803894
NSGA3-greedy_ting-2P,245.36740064620972
NSGA3-greedy_ting-2P,212.11418414115906
NSGA3-greedy_multi-UX,184.17748951911926
NSGA3-greedy_multi-UX,183.5419042110443
NSGA3-greedy_multi-UX,238.67125391960144
NSGA3-greedy_multi-UX,218.46808171272278
NSGA3-greedy_multi-UX,234.1611819267273
NSGA3-greedy_multi-HUX,254.2439320087433
NSGA3-greedy_multi-HUX,199.9094762802124
NSGA3-greedy_multi-HUX,251.724347114563
NSGA3-greedy_multi-HUX,251.00976872444153
NSGA3-greedy_multi-HUX,190.87622737884521
NSGA3-greedy_multi-1P,281.2068684101105
NSGA3-greedy_multi-1P,247.84823298454285
NSGA3-greedy_multi-1P,276.07635021209717
NSGA3-greedy_multi-1P,200.14051842689514
NSGA3-greedy_multi-1P,228.46562695503235
NSGA3-greedy_multi-2P,219.40890765190125
NSGA3-greedy_multi-2P,183.13183450698853
NSGA3-greedy_multi-2P,181.31250739097595
NSGA3-greedy_multi-2P,280.5512523651123
NSGA3-greedy_multi-2P,242.37605452537537
UNSGA3-random_dense-UX,178.3941056728363
UNSGA3-random_dense-UX,222.08038759231567
UNSGA3-random_dense-UX,246.96736001968384
UNSGA3-random_dense-UX,258.02765345573425
UNSGA3-random_dense-UX,151.89428234100342
UNSGA3-random_dense-HUX,246.2601716518402
UNSGA3-random_dense-HUX,246.21265983581543
UNSGA3-random_dense-HUX,240.7641487121582
UNSGA3-random_dense-HUX,265.2908685207367
UNSGA3-random_dense-HUX,151.68017768859863
UNSGA3-random_dense-1P,252.43637466430664
UNSGA3-random_dense-1P,265.1185722351074
UNSGA3-random_dense-1P,242.1390416622162
UNSGA3-random_dense-1P,266.74225759506226
UNSGA3-random_dense-1P,138.0047562122345
UNSGA3-random_dense-2P,243.14352917671204
UNSGA3-random_dense-2P,142.81678223609924
UNSGA3-random_dense-2P,179.66627883911133
UNSGA3-random_dense-2P,249.64942955970764
UNSGA3-random_dense-2P,268.3543801307678
UNSGA3-greedy_ting-UX,236.7515730857849
UNSGA3-greedy_ting-UX,265.03923201560974
UNSGA3-greedy_ting-UX,234.49781703948975
UNSGA3-greedy_ting-UX,190.30666613578796
UNSGA3-greedy_ting-UX,193.29562878608704
UNSGA3-greedy_ting-HUX,205.05504536628723
UNSGA3-greedy_ting-HUX,191.48118948936462
UNSGA3-greedy_ting-HUX,247.74446558952332
UNSGA3-greedy_ting-HUX,239.09722781181335
UNSGA3-greedy_ting-HUX,155.90988612174988
UNSGA3-greedy_ting-1P,253.31521034240723
UNSGA3-greedy_ting-1P,271.59406995773315
UNSGA3-greedy_ting-1P,183.8500838279724
UNSGA3-greedy_ting-1P,178.10899996757507
UNSGA3-greedy_ting-1P,236.72188806533813
UNSGA3-greedy_ting-2P,204.0631983280182
UNSGA3-greedy_ting-2P,228.09296011924744
UNSGA3-greedy_ting-2P,230.0706648826599
UNSGA3-greedy_ting-2P,180.9579780101776
UNSGA3-greedy_ting-2P,274.2064719200134
UNSGA3-greedy_multi-UX,255.46276378631592
UNSGA3-greedy_multi-UX,275.08521938323975
UNSGA3-greedy_multi-UX,255.0818772315979
UNSGA3-greedy_multi-UX,160.69664025306702
UNSGA3-greedy_multi-UX,221.64793157577515
UNSGA3-greedy_multi-HUX,253.0624315738678
UNSGA3-greedy_multi-HUX,237.88169050216675
UNSGA3-greedy_multi-HUX,274.2833158969879
UNSGA3-greedy_multi-HUX,160.9993712902069
UNSGA3-greedy_multi-HUX,199.51237320899963
UNSGA3-greedy_multi-1P,240.50596117973328
UNSGA3-greedy_multi-1P,206.28866386413574
UNSGA3-greedy_multi-1P,251.60977792739868
UNSGA3-greedy_multi-1P,205.9426510334015
UNSGA3-greedy_multi-1P,262.1107487678528
UNSGA3-greedy_multi-2P,279.88899660110474
UNSGA3-greedy_multi-2P,279.4598491191864
UNSGA3-greedy_multi-2P,240.66850209236145
UNSGA3-greedy_multi-2P,233.66825819015503
UNSGA3-greedy_multi-2P,246.04849886894226
AGEMOEA2-random_dense-UX,306.9258437156677
AGEMOEA2-random_dense-UX,509.96537017822266
AGEMOEA2-random_dense-UX,344.6319327354431
AGEMOEA2-random_dense-UX,420.7637662887573
AGEMOEA2-random_dense-UX,312.7934546470642
AGEMOEA2-random_dense-HUX,355.75537729263306
AGEMOEA2-random_dense-HUX,453.628475189209
AGEMOEA2-random_dense-HUX,364.48946619033813
AGEMOEA2-random_dense-HUX,471.4012863636017
AGEMOEA2-random_dense-HUX,468.349707365036
AGEMOEA2-random_dense-1P,373.1431620121002
AGEMOEA2-random_dense-1P,403.12118911743164
AGEMOEA2-random_dense-1P,541.3218357563019
AGEMOEA2-random_dense-1P,353.1246118545532
AGEMOEA2-random_dense-1P,299.7005875110626
AGEMOEA2-random_dense-2P,278.81459283828735
AGEMOEA2-random_dense-2P,340.251407623291
AGEMOEA2-random_dense-2P,392.76353645324707
AGEMOEA2-random_dense-2P,286.81407260894775
AGEMOEA2-random_dense-2P,518.8325674533844
AGEMOEA2-greedy_ting-UX,377.2840528488159
AGEMOEA2-greedy_ting-UX,477.92320013046265
AGEMOEA2-greedy_ting-UX,309.19097995758057
AGEMOEA2-greedy_ting-UX,304.7226474285126
AGEMOEA2-greedy_ting-UX,519.4184594154358
AGEMOEA2-greedy_ting-HUX,487.9840044975281
AGEMOEA2-greedy_ting-HUX,421.86226749420166
AGEMOEA2-greedy_ting-HUX,316.23037338256836
AGEMOEA2-greedy_ting-HUX,497.1304271221161
AGEMOEA2-greedy_ting-HUX,343.3262677192688
AGEMOEA2-greedy_ting-1P,275.68254017829895
AGEMOEA2-greedy_ting-1P,281.6979603767395
AGEMOEA2-greedy_ting-1P,336.1304454803467
AGEMOEA2-greedy_ting-1P,268.21056151390076
AGEMOEA2-greedy_ting-1P,350.84497570991516
AGEMOEA2-greedy_ting-2P,261.5043559074402
AGEMOEA2-greedy_ting-2P,371.0924847126007
AGEMOEA2-greedy_ting-2P,471.29133892059326
AGEMOEA2-greedy_ting-2P,467.00114345550537
AGEMOEA2-greedy_ting-2P,282.9277675151825
AGEMOEA2-greedy_multi-UX,283.50099658966064
AGEMOEA2-greedy_multi-UX,404.35204005241394
AGEMOEA2-greedy_multi-UX,322.31849360466003
AGEMOEA2-greedy_multi-UX,396.3713209629059
AGEMOEA2-greedy_multi-UX,415.04539465904236
AGEMOEA2-greedy_multi-HUX,284.56977009773254
AGEMOEA2-greedy_multi-HUX,399.06999945640564
AGEMOEA2-greedy_multi-HUX,253.8299789428711
AGEMOEA2-greedy_multi-HUX,303.2776460647583
AGEMOEA2-greedy_multi-HUX,250.33320116996765
AGEMOEA2-greedy_multi-1P,367.4490213394165
AGEMOEA2-greedy_multi-1P,298.95962476730347
AGEMOEA2-greedy_multi-1P,202.57547569274902
AGEMOEA2-greedy_multi-1P,290.1919720172882
AGEMOEA2-greedy_multi-1P,281.2240273952484
AGEMOEA2-greedy_multi-2P,371.9963114261627
AGEMOEA2-greedy_multi-2P,278.4115300178528
AGEMOEA2-greedy_multi-2P,448.58471417427063
AGEMOEA2-greedy_multi-2P,330.3136177062988
AGEMOEA2-greedy_multi-2P,423.5327458381653
SMSEMOA-random_dense-UX,904.1428668498993
SMSEMOA-random_dense-UX,1020.5297546386719
SMSEMOA-random_dense-UX,823.440839767456
SMSEMOA-random_dense-UX,1065.2749795913696
SMSEMOA-random_dense-UX,1043.8339550495148
SMSEMOA-random_dense-HUX,809.0617208480835
SMSEMOA-random_dense-HUX,926.5226399898529
SMSEMOA-random_dense-HUX,975.452249288559
SMSEMOA-random_dense-HUX,928.2422275543213
SMSEMOA-random_dense-HUX,665.4842023849487
SMSEMOA-random_dense-1P,1774.2825174331665
SMSEMOA-random_dense-1P,1388.705619096756
SMSEMOA-random_dense-1P,1891.7930541038513
SMSEMOA-random_dense-1P,1516.1296961307526
SMSEMOA-random_dense-1P,1625.6233704090118
SMSEMOA-random_dense-2P,1372.9002861976624
SMSEMOA-random_dense-2P,1229.9843566417694
SMSEMOA-random_dense-2P,1408.4852616786957
SMSEMOA-random_dense-2P,1681.7727484703064
SMSEMOA-random_dense-2P,1585.2638819217682
SMSEMOA-greedy_ting-UX,869.6848165988922
SMSEMOA-greedy_ting-UX,933.3812000751495
SMSEMOA-greedy_ting-UX,891.9153168201447
SMSEMOA-greedy_ting-UX,616.1534686088562
SMSEMOA-greedy_ting-UX,731.4211237430573
SMSEMOA-greedy_ting-HUX,795.243007183075
SMSEMOA-greedy_ting-HUX,705.1800365447998
SMSEMOA-greedy_ting-HUX,742.3455810546875
SMSEMOA-greedy_ting-HUX,965.572925567627
SMSEMOA-greedy_ting-HUX,926.0247759819031
SMSEMOA-greedy_ting-1P,1725.8513898849487
SMSEMOA-greedy_ting-1P,1549.708119392395
SMSEMOA-greedy_ting-1P,1591.2664403915405
SMSEMOA-greedy_ting-1P,1248.2591934204102
SMSEMOA-greedy_ting-1P,1461.9894354343414
SMSEMOA-greedy_ting-2P,1176.1035044193268
SMSEMOA-greedy_ting-2P,1192.8646681308746
SMSEMOA-greedy_ting-2P,1262.7496435642242
SMSEMOA-greedy_ting-2P,1279.6207463741302
SMSEMOA-greedy_ting-2P,1380.1061844825745
SMSEMOA-greedy_multi-UX,1153.313333272934
SMSEMOA-greedy_multi-UX,892.3707897663116
SMSEMOA-greedy_multi-UX,1097.355461359024
SMSEMOA-greedy_multi-UX,1065.3509871959686
SMSEMOA-greedy_multi-UX,909.4236600399017
SMSEMOA-greedy_multi-HUX,519.8935425281525
SMSEMOA-greedy_multi-HUX,1209.5508794784546
SMSEMOA-greedy_multi-HUX,1034.5705025196075
SMSEMOA-greedy_multi-HUX,979.0683217048645
SMSEMOA-greedy_multi-HUX,945.4631180763245
SMSEMOA-greedy_multi-1P,1344.90642786026
SMSEMOA-greedy_multi-1P,1059.1000583171844
SMSEMOA-greedy_multi-1P,1839.4588890075684
SMSEMOA-greedy_multi-1P,1321.3149523735046
SMSEMOA-greedy_multi-1P,1216.6791553497314
SMSEMOA-greedy_multi-2P,1591.579006910324
SMSEMOA-greedy_multi-2P,2094.508372783661
SMSEMOA-greedy_multi-2P,1847.4908730983734
SMSEMOA-greedy_multi-2P,1303.826626777649
SMSEMOA-greedy_multi-2P,1455.0415213108063
RVEA-random_dense-UX,152.06380486488342
RVEA-random_dense-UX,158.03942966461182
RVEA-random_dense-UX,154.3285961151123
RVEA-random_dense-UX,153.640123128891
RVEA-random_dense-UX,121.78808999061584
RVEA-random_dense-HUX,156.3099765777588
RVEA-random_dense-HUX,87.57845950126648
RVEA-random_dense-HUX,154.22880601882935
RVEA-random_dense-HUX,82.15203547477722
RVEA-random_dense-HUX,154.46049880981445
RVEA-random_dense-1P,93.6896231174469
RVEA-random_dense-1P,175.00479102134705
RVEA-random_dense-1P,175.78781461715698
RVEA-random_dense-1P,173.46307516098022
RVEA-random_dense-1P,138.14295554161072
RVEA-random_dense-2P,170.15547442436218
RVEA-random_dense-2P,150.6309633255005
RVEA-random_dense-2P,157.52703380584717
RVEA-random_dense-2P,151.81103610992432
RVEA-random_dense-2P,130.12217473983765
RVEA-greedy_ting-UX,241.52396059036255
RVEA-greedy_ting-UX,172.67057943344116
RVEA-greedy_ting-UX,250.3904287815094
RVEA-greedy_ting-UX,214.71914148330688
RVEA-greedy_ting-UX,258.69523215293884
RVEA-greedy_ting-HUX,205.78557896614075
RVEA-greedy_ting-HUX,172.39572668075562
RVEA-greedy_ting-HUX,161.87177395820618
RVEA-greedy_ting-HUX,208.35927176475525
RVEA-greedy_ting-HUX,206.11829137802124
RVEA-greedy_ting-1P,245.52258491516113
RVEA-greedy_ting-1P,280.83930492401123
RVEA-greedy_ting-1P,185.78669214248657
RVEA-greedy_ting-1P,246.86052584648132
RVEA-greedy_ting-1P,237.40176820755005
RVEA-greedy_ting-2P,176.3300404548645
RVEA-greedy_ting-2P,282.0949845314026
RVEA-greedy_ting-2P,284.0807144641876
RVEA-greedy_ting-2P,178.57802510261536
RVEA-greedy_ting-2P,197.9295642375946
RVEA-greedy_multi-UX,239.40659022331238
RVEA-greedy_multi-UX,184.6271185874939
RVEA-greedy_multi-UX,132.0610499382019
RVEA-greedy_multi-UX,218.50983953475952
RVEA-greedy_multi-UX,217.1577067375183
RVEA-greedy_multi-HUX,229.98781418800354
RVEA-greedy_multi-HUX,275.05754566192627
RVEA-greedy_multi-HUX,210.69553804397583
RVEA-greedy_multi-HUX,253.61602973937988
RVEA-greedy_multi-HUX,179.19428491592407
RVEA-greedy_multi-1P,184.72644972801208
RVEA-greedy_multi-1P,198.255761384964
RVEA-greedy_multi-1P,235.0033266544342
RVEA-greedy_multi-1P,173.21216082572937
RVEA-greedy_multi-1P,216.99294590950012
RVEA-greedy_multi-2P,202.3267788887024
RVEA-greedy_multi-2P,198.79725337028503
RVEA-greedy_multi-2P,181.03081560134888
RVEA-greedy_multi-2P,128.5589804649353
RVEA-greedy_multi-2P,119.40164136886597
